央视频道,#genre#
吉视乡村,http://36.135.118.195:85/tsfile/live/1002_1.m3u8?key=txiptv
发现之旅,http://36.135.118.195:85/tsfile/live/1003_1.m3u8?key=txiptv
综艺文化,http://36.135.118.195:85/tsfile/live/1004_1.m3u8?key=txiptv
延边卫视,http://36.135.118.195:85/tsfile/live/1005_1.m3u8?key=txiptv
吉林教育,http://36.135.118.195:85/tsfile/live/1006_1.m3u8?key=txiptv
CETV-4,http://36.135.118.195:85/tsfile/live/1007_1.m3u8?key=txiptv
长影频道,http://36.135.118.195:85/tsfile/live/1008_1.m3u8?key=txiptv
长春1,http://36.135.118.195:85/tsfile/live/1009_1.m3u8?key=txiptv
长春2,http://36.135.118.195:85/tsfile/live/1010_1.m3u8?key=txiptv
长春3,http://36.135.118.195:85/tsfile/live/1011_1.m3u8?key=txiptv
CETV-1,http://36.135.118.195:85/tsfile/live/1012_1.m3u8?key=txiptv
CETV-2,http://36.135.118.195:85/tsfile/live/1013_1.m3u8?key=txiptv









吉林联通,#genre#


CCTV1,http://xyx2.ikuai6.com:888/hls/1/index.m3u8
CCTV2,http://xyx2.ikuai6.com:888/hls/2/index.m3u8
CCTV3,http://xyx2.ikuai6.com:888/hls/3/index.m3u8
CCTV4,http://xyx2.ikuai6.com:888/hls/4/index.m3u8
CCTV5,http://xyx2.ikuai6.com:888/hls/5/index.m3u8
CCTV5+,http://xyx2.ikuai6.com:888/hls/20/index.m3u8
CCTV6,http://xyx2.ikuai6.com:888/hls/6/index.m3u8
CCTV7,http://xyx2.ikuai6.com:888/hls/7/index.m3u8
CCTV8,http://xyx2.ikuai6.com:888/hls/8/index.m3u8
CCTV9,http://xyx2.ikuai6.com:888/hls/9/index.m3u8
CCTV10,http://xyx2.ikuai6.com:888/hls/10/index.m3u8
CCTV11,http://xyx2.ikuai6.com:888/hls/11/index.m3u8
CCTV12,http://xyx2.ikuai6.com:888/hls/12/index.m3u8
CCTV13,http://xyx2.ikuai6.com:888/hls/13/index.m3u8
CCTV14,http://xyx2.ikuai6.com:888/hls/14/index.m3u8
CCTV15,http://xyx2.ikuai6.com:888/hls/15/index.m3u8
CCTV16,http://xyx2.ikuai6.com:888/hls/16/index.m3u8
CCTV17,http://xyx2.ikuai6.com:888/hls/17/index.m3u8


CHC家庭影院,http://xyx2.ikuai6.com:888/hls/108/index.m3u8
CHC动作电影,http://xyx2.ikuai6.com:888/hls/106/index.m3u8
CHC高清电影,http://xyx2.ikuai6.com:888/hls/107/index.m3u8


风云剧场,http://xyx2.ikuai6.com:888/hls/95/index.m3u8
风云音乐,http://xyx2.ikuai6.com:888/hls/87/index.m3u8
风云足球,http://xyx2.ikuai6.com:888/hls/85/index.m3u8
央视台球,http://xyx2.ikuai6.com:888/hls/86/index.m3u8
央视高网,http://xyx2.ikuai6.com:888/hls/97/index.m3u8
兵器科技,http://xyx2.ikuai6.com:888/hls/90/index.m3u8
世界地理,http://xyx2.ikuai6.com:888/hls/84/index.m3u8
第一剧场,http://xyx2.ikuai6.com:888/hls/83/index.m3u8
文化精品,http://xyx2.ikuai6.com:888/hls/89/index.m3u8
怀旧剧场,http://xyx2.ikuai6.com:888/hls/88/index.m3u8
女性时尚,http://xyx2.ikuai6.com:888/hls/81/index.m3u8
发现之旅,http://xyx2.ikuai6.com:888/hls/79/index.m3u8
老故事,http://xyx2.ikuai6.com:888/hls/80/index.m3u8
中学生,http://xyx2.ikuai6.com:888/hls/91/index.m3u8
电视指南,http://xyx2.ikuai6.com:888/hls/96/index.m3u8



吉林都市,http://xyx2.ikuai6.com:888/hls/22/index.m3u8
吉林生活,http://xyx2.ikuai6.com:888/hls/23/index.m3u8
吉林影视,http://xyx2.ikuai6.com:888/hls/24/index.m3u8
吉林乡村,http://xyx2.ikuai6.com:888/hls/25/index.m3u8
吉林综艺,http://xyx2.ikuai6.com:888/hls/26/index.m3u8
长影频道,http://xyx2.ikuai6.com:888/hls/29/index.m3u8
吉林教育,http://xyx2.ikuai6.com:888/hls/28/index.m3u8


吉林市新闻综合,http://xyx2.ikuai6.com:888/hls/30/index.m3u8
吉林市生活,http://xyx2.ikuai6.com:888/hls/32/index.m3u8
吉林市科教,http://xyx2.ikuai6.com:888/hls/31/index.m3u8


北京卫视,http://xyx2.ikuai6.com:888/hls/34/index.m3u8
东方卫视,http://xyx2.ikuai6.com:888/hls/35/index.m3u8
天津卫视,http://xyx2.ikuai6.com:888/hls/40/index.m3u8
重庆卫视,http://xyx2.ikuai6.com:888/hls/50/index.m3u8
吉林卫视,http://xyx2.ikuai6.com:888/hls/21/index.m3u8
辽宁卫视,http://xyx2.ikuai6.com:888/hls/39/index.m3u8
黑龙江卫视,http://xyx2.ikuai6.com:888/hls/46/index.m3u8
浙江卫视,http://xyx2.ikuai6.com:888/hls/37/index.m3u8
江苏卫视,http://xyx2.ikuai6.com:888/hls/36/index.m3u8
湖南卫视,http://xyx2.ikuai6.com:888/hls/38/index.m3u8
江西卫视,http://xyx2.ikuai6.com:888/hls/58/index.m3u8
湖北卫视,http://xyx2.ikuai6.com:888/hls/49/index.m3u8
山西卫视,http://xyx2.ikuai6.com:888/hls/56/index.m3u8
河南卫视,http://xyx2.ikuai6.com:888/hls/55/index.m3u8
东南卫视,http://xyx2.ikuai6.com:888/hls/48/index.m3u8
海南卫视,http://xyx2.ikuai6.com:888/hls/52/index.m3u8
广东卫视,http://xyx2.ikuai6.com:888/hls/43/index.m3u8
河北卫视,http://xyx2.ikuai6.com:888/hls/47/index.m3u8
山东卫视,http://xyx2.ikuai6.com:888/hls/44/index.m3u8
安徽卫视,http://xyx2.ikuai6.com:888/hls/42/index.m3u8
深圳卫视,http://xyx2.ikuai6.com:888/hls/41/index.m3u8
陕西卫视,http://xyx2.ikuai6.com:888/hls/53/index.m3u8
广西卫视,http://xyx2.ikuai6.com:888/hls/59/index.m3u8
云南卫视,http://xyx2.ikuai6.com:888/hls/51/index.m3u8
贵州卫视,http://xyx2.ikuai6.com:888/hls/45/index.m3u8
四川卫视,http://xyx2.ikuai6.com:888/hls/61/index.m3u8
三沙卫视,http://xyx2.ikuai6.com:888/hls/66/index.m3u8
甘肃卫视,http://xyx2.ikuai6.com:888/hls/63/index.m3u8
西藏卫视,http://xyx2.ikuai6.com:888/hls/60/index.m3u8
新疆卫视,http://xyx2.ikuai6.com:888/hls/64/index.m3u8
宁夏卫视,http://xyx2.ikuai6.com:888/hls/65/index.m3u8
青海卫视,http://xyx2.ikuai6.com:888/hls/54/index.m3u8
内蒙古卫视,http://xyx2.ikuai6.com:888/hls/57/index.m3u8
兵团卫视,http://xyx2.ikuai6.com:888/hls/62/index.m3u8


卡酷少儿,http://xyx2.ikuai6.com:888/hls/67/index.m3u8
金鹰卡通,http://xyx2.ikuai6.com:888/hls/68/index.m3u8
哈哈炫动,http://xyx2.ikuai6.com:888/hls/70/index.m3u8
嘉佳卡通,http://xyx2.ikuai6.com:888/hls/69/index.m3u8
动漫秀场,http://xyx2.ikuai6.com:888/hls/114/index.m3u8
睛彩篮球,http://xyx2.ikuai6.com:888/hls/75/index.m3u8
睛彩青少,http://xyx2.ikuai6.com:888/hls/76/index.m3u8
睛彩广场舞,http://xyx2.ikuai6.com:888/hls/77/index.m3u8




测试,#genre#


CCTV1综合,https://mgtv.ottiptv.cc/mg/608807420.m3u8?userid=5079174344&sign=12d1b773b66e1babdd355f2b5f3e8606948f43fc488f4ba70013c77367c821f82ee4f439c22d48ca361761173b8b35f2422c8765fe7780b11543f9f489ee582d3bb1ee1bc07dc67f3518749e206a5439d7&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV2财经,https://mgtv.ottiptv.cc/mg/631780532.m3u8?userid=5079174344&sign=92308d868ef0bf12aa344df74d4ef91bcd797539bfb56f4dab7440a471608ecaaac870d815ba40962f3730c44fad48c7dcf7b3637c6fffec59ffcb9b81018a41d5b66a9aeed761b065537b7ad4b4c3b8bc&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV3综艺,https://mgtv.ottiptv.cc/mg/624878271.m3u8?userid=5079174344&sign=d74f1fdf6f62318fbc0ab1f2e66918405dba7c1d79985fe2cb84bcc29918aef50bfbe9628330a9eb6a5051179df3cb9950445107b126217f1b6ec9e556aa2e379df12e2e1283670dbecdebd925ca53135d&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV4中文国际,https://mgtv.ottiptv.cc/mg/631780421.m3u8?userid=5079174344&sign=10388aababbeb6b32f7c23027c0927fd4f4d4dbeb7cb86290f172db53a31ce9046046519de9b2316214e58ec3be19e3e166d2fb4c13ac313b5550aa8934ebb42d8275a537bd7cc9a2752a051c02f62cc84&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV5体育,https://mgtv.ottiptv.cc/mg/641886683.m3u8?userid=5079174344&sign=10f17802c1bb357929ded5a628e342943568b37e30ef9b431694bf3fe1de34bdb142ee8d0faae425a324372c4c0d98c4a39649bd4f4c678193118bb53680278e53740ab9e079a83bccb93d807e08bd7e90&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV5+体育赛事,https://mgtv.ottiptv.cc/mg/641886773.m3u8?userid=5079174344&sign=55a50bb465df6edf7f306ea089630f2dd5b82bb1fc50205ca19769dbd86c67996b8d7ea8d271db6d5dd9625d9dc2ef5c6b36a8a19b716405094d9f41c98cc75c8391a13ebd3f84fcfca387b871628c722f&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV6电影,https://mgtv.ottiptv.cc/mg/624878396.m3u8?userid=5079174344&sign=db747db80f138a074b13509b4ce198d7532ce5b6cd06879c47a9119672a39d655c388f73d7c2eff9421affe36503f92619da5752841d21cbd3ee08b3c17d3593c59a8938528c5423934d7dc0d61234b3e5&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV7国防军事,https://mgtv.ottiptv.cc/mg/673168121.m3u8?userid=5079174344&sign=d8f32a93b009223c376a8b71a64e02d54020cdf64349391b5290e9811e56b502e7c5547e55950142276ca6e09242baab05218da2687ad66b226fc78fc9c5656da10b18300fa905fc61d7ffb781bff7d892&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV8电视剧,https://mgtv.ottiptv.cc/mg/624878356.m3u8?userid=5079174344&sign=5c2540a1658e5ee0eac92af02c0d69488b8f7fe9b353fb2b2104c4afacd795e9ac659926a7b932ceb741aa275d11c6bcd37dcab806e6873d5982f47ad78148ca5392bb964f99d60c80166cb50393f749e5&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV9纪录,https://mgtv.ottiptv.cc/mg/673168140.m3u8?userid=5079174344&sign=b0b0594b7bd842cdc6a325b8abb1f00474270738a03a752cab8a739b67ba280760aeb83dedf55ad654286d853bc47c0a80f43d0de6f35afb1369890b559310c924785de35a956b5484f7fd0ba48efe7b0c&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV10科教,https://mgtv.ottiptv.cc/mg/624878405.m3u8?userid=5079174344&sign=d633d826e4f8d74d1ddc03ac9fcd9f38f954169ed02e3a8faa29197fd1f8bab24c5f55f47d9911deee061eca8ce5d5c6b745d69ab15db2247d6c07b6ab59f5f6d93a7e3fe52436b5e7857aacb9d3c4f492&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV11戏曲,https://mgtv.ottiptv.cc/mg/667987558.m3u8?userid=5079174344&sign=84c7bf0c6582c8b07fc89d6d5e11a15eb917966de5f63bb6f371785198f85acf506df16229659fc254d58041479f6bbbcb40b165ae8d3386763fc032f474d5c04cc5b481e47daf9bc8fe1eb4d3566432c1&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV12社会与法,https://mgtv.ottiptv.cc/mg/673168185.m3u8?userid=5079174344&sign=c75f3ee0dcb3674fa13903ef0feb7b1a50331b3658bceb3f51a6a25dbe051d99e4f4d48d9e2f201f1592bc118750a0895d60e37d00f2cb633a2baddafaf693ef28eeb5f1588a7962ef776084f3969f5e00&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV13新闻,https://mgtv.ottiptv.cc/mg/608807423.m3u8?userid=5079174344&sign=33cfbeb81e0c3d28efbb101e7e2df254ed6d9c02e1bd3c42400f786f6a600c4562c9e863e0688f676b8edd1a5555f5cd77c1f5b8fa6e143358c201f8832f276deb56cf505f30b7de0c08167d1e4879e37e&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV14少儿,https://mgtv.ottiptv.cc/mg/624878440.m3u8?userid=5079174344&sign=72f097c2b8d41f3bab978fab66e5ea3538e027a3f57d0fd93fb5cd3fdd26edcb78c115170e5a9304340f030432b723fa19d50cd8d3c85faf87745c077dc8906dbb0cca07683e679fce38b0c1eb27ea9c90&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV15音乐,https://mgtv.ottiptv.cc/mg/673168223.m3u8?userid=5079174344&sign=1afc9580c4fdf9db70b78fe3c0c9c4b7402e1736b9461bfe4ff504c8b4233c85bbb5f464a0b1cae002204364e578dbda442e1d6dfb412cb749aa570b156ddae7940f7f3d435b844b3b93e39db6dd7b6cc2&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV17农业农村,https://mgtv.ottiptv.cc/mg/673168256.m3u8?userid=5079174344&sign=b4da1bba1ad58372fb0b0b75c2431293c35cdf7a8f594f73a099c936263fcd3b7c0774fb626aa20bc027fee2ebe833738e4f01abedb7a64231ac2144a29e053b61f9b283defb4a24c1cf6e127a801bedb9&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV4欧洲,https://mgtv.ottiptv.cc/mg/608807419.m3u8?userid=5079174344&sign=40f3e9e5a4888c86ef86df2fc5baabbe5e426c3a1ec2c5f037c4a4c4093ebfd7ff8e6fe7b078e039423fdd022fe523ed5d708693ea5159b333b701f8440d8083123a9e279446ef37620f6d9ecc21dec98a&auth_token=6b38ab75e95662fe5b7defad03595ad2
CCTV4美洲,https://mgtv.ottiptv.cc/mg/608807416.m3u8?userid=5079174344&sign=e1992ca4ca99e6b96f857e8a4606ca7109ce3fcdabfbd65bee0b5eef1883dc360cd18003ec27653dccc6a6e5cefbb222ebe4ed25d302cf69163bdc7426af4be2334b41407ead228de01246f6bbb96a1332&auth_token=6b38ab75e95662fe5b7defad03595ad2
CGTN外语纪录,https://mgtv.ottiptv.cc/mg/609006487.m3u8?userid=5079174344&sign=278ca39c65fb3a71d3f50c16510caaf32793a73cb9ed7eda9be001d9c156f29bca63d40cdf7c2ac6806afb694a50dec8f78970cf958e6bb0538e0c97a30f111af008d8021904adde68dab015e47709b718&auth_token=6b38ab75e95662fe5b7defad03595ad2
CGTN阿拉伯语,https://mgtv.ottiptv.cc/mg/609154345.m3u8?userid=5079174344&sign=ab20357faeb00efc62b2f0aeac654cda4fd7c083878c814c5e959b59070d2789dccf8d18d713575926d5b97b03d5ea3339af640faba57c630bfdbcb4175b19a0213dfd17a243442bbbe154931966cc53d5&auth_token=6b38ab75e95662fe5b7defad03595ad2
CGTN西班牙语,https://mgtv.ottiptv.cc/mg/609006450.m3u8?userid=5079174344&sign=3347a00bc058366e55fbee08b28cb995637bf6a9391f250a8d48ba0b33b27280ce784c3d229b54407fb18f6e7aa35dc25e4478b2ad2c5a3ed223baf6abee70d104f910160b6b742108a7638aa1afdb34de&auth_token=6b38ab75e95662fe5b7defad03595ad2
CGTN法语,https://mgtv.ottiptv.cc/mg/609006476.m3u8?userid=5079174344&sign=fa44c12382ab4b3534c9350469fa4d9322891bb9dd797b88d6c80c23abeb99eb34ce16d0a9f3acc48f3478a09c833ef349f357a5743427b77aa4eee1eb9e33c62a97bcf86424dbc8327cdca1d15992a5d8&auth_token=6b38ab75e95662fe5b7defad03595ad2
CGTN俄语,https://mgtv.ottiptv.cc/mg/609006446.m3u8?userid=5079174344&sign=79044e0dd3d17ee8460872399933a2cf11e2b75810fda303a5f7017d0f79b3326a07be38f7f151351c8ad1d46b6abda19430726ef70e0df7a72a64b87331ca1472eede04a93fab5f206ad04c83dada0fe1&auth_token=6b38ab75e95662fe5b7defad03595ad2
中学生,https://mgtv.ottiptv.cc/mg/708869532.m3u8?userid=5079174344&sign=de7272d987fb9d1dc7dc5297ff07f5f92ae0edafd33c807e87c76d81dcc34bbac1c977b4d96ab9b575a3320a4bdb7891758c98efb84ec613ca6db90e044ceedb103df42c83f0e02f6458072545c6ce291f&auth_token=6b38ab75e95662fe5b7defad03595ad2
CGTN,https://mgtv.ottiptv.cc/mg/609017205.m3u8?userid=5079174344&sign=8102c16751afcbf9cbb16be7b5de7c3ad343bd3bcc1cf608cf1b98f944b0f5e0f595ca1c8e02e331f5d65dbe8f73545d996d7b8684e7825d32d46a7c494196719bb2fde741f8eb926e8addaaa7122e5f4e&auth_token=6b38ab75e95662fe5b7defad03595ad2
东方卫视,https://mgtv.ottiptv.cc/mg/651632648.m3u8?userid=5079174344&sign=8224712eddc781ba30731b00c1f6b44223c1dd0df22ac55677434c7e657992b88ffeb119fc9c39b4f9279b518fa9c24c7e3d05d42cbbc94db1cdfdbbceb8c43c6b3faab38a4e7601c23912b1fa83622e55&auth_token=6b38ab75e95662fe5b7defad03595ad2
江苏卫视,https://mgtv.ottiptv.cc/mg/623899368.m3u8?userid=5079174344&sign=4ceb7605a9442ffad974fdac111bca160c970f43b93268480517162736cd7b17d47d2bf81f7e8a2974f83e054a792c28459af36da8f8d882be417cc6ad6467124f095ea541803ef8ece3f77198f1e3982a&auth_token=6b38ab75e95662fe5b7defad03595ad2
广东卫视,https://mgtv.ottiptv.cc/mg/608831231.m3u8?userid=5079174344&sign=12b75d6ceeab5ef33191d09eb1987aff182377a502995a92953f43bc20b7e1b860a8da92dce470bb27205bdd3a94c0e2b1c239b41c1c7c809e68a9c4d2bebcaa4ae4de6f3f51e845d57345888cfb6181c5&auth_token=6b38ab75e95662fe5b7defad03595ad2
江西卫视,https://mgtv.ottiptv.cc/mg/783847495.m3u8?userid=5079174344&sign=5448bb14d55ad9883cc1b6cc8c87feac689b9edf6f2af4bdd66bfaed77ba84f56935bbd99cf47b271bd23c766aecc320273cfcf34b74b50603be5580755106d50e7183df7a0a2e5c22849b4d410ada7671&auth_token=6b38ab75e95662fe5b7defad03595ad2
河南卫视,https://mgtv.ottiptv.cc/mg/790187291.m3u8?userid=5079174344&sign=f19921bbe5299acb45713de6bf1f7dc6cc33d1d3d6057bc7f55420f9169a5d50185a69f3c4887dd83b07aeb89ad4262805b7215fed53893a8fcc6ca92584b063d86d1f59fc8fbcc9cf170fff1aa551264e&auth_token=6b38ab75e95662fe5b7defad03595ad2
陕西卫视,https://mgtv.ottiptv.cc/mg/738910838.m3u8?userid=5079174344&sign=8951b1b54b88b5129be80b688aa96572fdf3fe69d83b390a59e850d1c45c8fa332483527487285a95df51fb74952efd0c928d088cf29af40a1b7b302c72bc03e240c1d961cc616b1b51a29674c62001878&auth_token=6b38ab75e95662fe5b7defad03595ad2
大湾区卫视,https://mgtv.ottiptv.cc/mg/608917627.m3u8?userid=5079174344&sign=aa2050256d9541663795fe27eb4c1f8806ca6eea7582f1c20c8bdf536b2049010f424ca36f9c4bd2298f8dc2bae4ca4cbd4b673109c8a2bad14702909b0aa24f04a87ce07a276f53146ace1c0078ceadd7&auth_token=6b38ab75e95662fe5b7defad03595ad2
湖北卫视,https://mgtv.ottiptv.cc/mg/947472496.m3u8?userid=5079174344&sign=6c2b278183ad571e28d25b0ec16f550e53b176b0e9631be65ae7f5dc89c455267c8f06186075f6eb1c9e86ff1ecfc5ad4e0cbba557ef631079de620bdbd58a4bfb3bba07ac93004b3609bda9098382c533&auth_token=6b38ab75e95662fe5b7defad03595ad2
吉林卫视,https://mgtv.ottiptv.cc/mg/947472500.m3u8?userid=5079174344&sign=f17d8831b96601f7ccdb139fbf8a0f103b35580b08207314dddaf1ab43ac2697aebad90ed26c0df9dce4980ee8f137354376d569ebcaeb50ab9df2e90713cc9ff840cca7a20fbb2490f43963dd7adaa7fc&auth_token=6b38ab75e95662fe5b7defad03595ad2
青海卫视,https://mgtv.ottiptv.cc/mg/947472506.m3u8?userid=5079174344&sign=8f784b1793b93369e0f7b315b68d0e65424d463177695c18815117a58c27781af75d3e95e798ee66b4db1eed7fafd299a8ede21c0536a60d2b49dd5597622def7ab471a51f9a726fa714183760cbde1134&auth_token=6b38ab75e95662fe5b7defad03595ad2
东南卫视,https://mgtv.ottiptv.cc/mg/849116810.m3u8?userid=5079174344&sign=b8ecc6895db16fd795e613757ec95765ec199bd421aebaf461054533b62cc793e1168094dbd4e82a087cde29544c7b17897a539144842d8ff9d61f531fed1db13ea85c3990868e83f3cf788fef597113c9&auth_token=6b38ab75e95662fe5b7defad03595ad2
海南卫视,https://mgtv.ottiptv.cc/mg/947472502.m3u8?userid=5079174344&sign=969c17d3f1cbb540d525bd50be3a7666b6be61b00dee9b33af29ca456af6d576e98cd76adfaf8e9ddcc8349a1269b4b23f43f9ddcbf4638bfc848f0997cfa8cde79b5ca13291e717960cee166be9f1b506&auth_token=6b38ab75e95662fe5b7defad03595ad2
海峡卫视,https://mgtv.ottiptv.cc/mg/849119120.m3u8?userid=5079174344&sign=9ef62d87e91be20d60470d3c2693143c8df968ec008498e95c7cd0dc5c4793641cc0e6d2b310ec29e984b923684b56347fded7444a845a982c081024508591cccc1e6eb1a845fb98b46387ebe978b15182&auth_token=6b38ab75e95662fe5b7defad03595ad2
中国农林卫视,https://mgtv.ottiptv.cc/mg/956904896.m3u8?userid=5079174344&sign=3f8d43bfe10effcffe2051eb42cc086c7a2bb46f57ad6a6c744d1cf2eb6b4f12c7f89846598638cb551531c44aeea1785694c1f3979974b95f80736935cae5e61242e0a038959857c843e08dd93ef51d8b&auth_token=6b38ab75e95662fe5b7defad03595ad2
兵团卫视,https://mgtv.ottiptv.cc/mg/956923145.m3u8?userid=5079174344&sign=69e5d833511e6a82a03ef4da0a36c10a92f403d52c0a85f32a874bbb47cd7d6929db755e1b49054995d41e0327904d4d8e04680f40f9b27f96e374250620227694b0dddfd375369b0a7999ecd2380c00d9&auth_token=6b38ab75e95662fe5b7defad03595ad2
上海新闻综合,https://mgtv.ottiptv.cc/mg/651632657.m3u8?userid=5079174344&sign=f2d4a31f84bf2c89463eca27006c98bc6d71bb2b48ca992a38835cd3949a0364da1935d77a1ac074d95739d0406c8377f9a9452306d1fe078431ce7fc8c9aaa8cb9f531dafb38a54a3a5050d759f903468&auth_token=6b38ab75e95662fe5b7defad03595ad2
上视东方影视,https://mgtv.ottiptv.cc/mg/617290047.m3u8?userid=5079174344&sign=da50f006e8a5a3488408036cd28d3e3c04750b9feaf5eba2a49fcd7d9053c7163fa4d0f135c08375f6962b5c029fe351660bfc320ff128d6eb22a942dd3b20d5a4bec3c9e2a04ad6f7f8b1e6204ec0bb63&auth_token=6b38ab75e95662fe5b7defad03595ad2
上海第一财经,https://mgtv.ottiptv.cc/mg/608780988.m3u8?userid=5079174344&sign=71498d73bffe5ce04cd8ba24db72961e6e3007168da529ca6fc0cf28db6759951088a29985101cb01cd4f24a30a89d5c572bdcf34d237fbeb75ca513327640433db8b08a96b6440fdae98d59a208f6fa48&auth_token=6b38ab75e95662fe5b7defad03595ad2
南京新闻综合频道,https://mgtv.ottiptv.cc/mg/838109047.m3u8?userid=5079174344&sign=feb3044ec7886b4c91d5c38973cf2ca331a7a77ab649143d3228a59f94e5e8008491c6f80cb17ff8050d1fcef4f790820db4b11b08fd008425d6e9619bc2d88b1da645d557671d660c79bb4f9835a99908&auth_token=6b38ab75e95662fe5b7defad03595ad2
南京教科频道,https://mgtv.ottiptv.cc/mg/838153729.m3u8?userid=5079174344&sign=fabfd32552a885df00f2ddea6046a849dd957f6656e2d33e73cbbe83bb5302ceef757576b833cb1997886edc2ea722ee30d4b4247d49402bf204fd4206e6ad1de82e918dc99fd52de64f594092fe17749a&auth_token=6b38ab75e95662fe5b7defad03595ad2
南京十八频道,https://mgtv.ottiptv.cc/mg/838151753.m3u8?userid=5079174344&sign=cda262c6700749e651e871ba8b30a28af3df78b33b3a22a2846ae4a93be084578643b6bf9fe4782a3a85ab6705f13a58e1a2462cfafcaaae1ced349cd973457fbdf569cffac21bfd50da17d265a4beceae&auth_token=6b38ab75e95662fe5b7defad03595ad2
体育休闲频道,https://mgtv.ottiptv.cc/mg/626064707.m3u8?userid=5079174344&sign=30096ef151a485ef06b0f98f4aa5b5b7763e23343e42148b7df5b895fae9b7c1b3a97553e60b70afefc3eda17b089e9ea17e8ab1e5093a18a47f83194b9327a6eab273da40073f14d955b297c57fb644fe&auth_token=6b38ab75e95662fe5b7defad03595ad2
江苏城市频道,https://mgtv.ottiptv.cc/mg/626064714.m3u8?userid=5079174344&sign=25e2a75ec36c67c40a8b304d37ed6f9eba568540b96130c3e2b0022716e29103a1014ab26378f2f3454304ecfb456f601d4e5f1f45157168ca7719847dd8c0896b46f4abbb97a2413d4553bb2a9ac80baa&auth_token=6b38ab75e95662fe5b7defad03595ad2
江苏国际,https://mgtv.ottiptv.cc/mg/626064674.m3u8?userid=5079174344&sign=cc25582f1415488ebe501e9c1398d675cd8c31b02c9d58b9b1bb7c9d753bfd8e12660859bbb3ea6d6a3e54f0cc90551f778d43cc93edc38dc062913f12f1b6e27d8fa75c7ebb54aea6f17ed53c12ebc89d&auth_token=6b38ab75e95662fe5b7defad03595ad2
江苏教育,https://mgtv.ottiptv.cc/mg/628008321.m3u8?userid=5079174344&sign=716d405f8c8086def0ac479a59183f391b38f199420fba880f3890b3b317d7e67e7b3032ae3b40b7b635e77d138a8b226236bbf3cac6e56ad80089a791002acc970916459198141bb0eef14456fa23fceb&auth_token=6b38ab75e95662fe5b7defad03595ad2
江苏影视频道,https://mgtv.ottiptv.cc/mg/626064697.m3u8?userid=5079174344&sign=ab17575d17e4b690228e993a09d303e27f944f7d34ea9602a8ab6cfbbfeb20b7bad8221f9769b63a9b2a1bf2acc44069d2f20a7f4c7d4bc70a86c1e79f8b8ed0edfe2a4d224b84380e014ae3acae30a4c7&auth_token=6b38ab75e95662fe5b7defad03595ad2
江苏综艺频道,https://mgtv.ottiptv.cc/mg/626065193.m3u8?userid=5079174344&sign=e49ac0f9a354429ff0c5635c2028f79d06a7d1a8c47ba41e77f1dccb1010ef7893b08b61687c8a344bbdd096f67a35a1ccf03c4b2351b0453c86042d115cbdd5f529a51d2f7f2c54d2610f1c5bcdaeb84b&auth_token=6b38ab75e95662fe5b7defad03595ad2
公共新闻频道,https://mgtv.ottiptv.cc/mg/626064693.m3u8?userid=5079174344&sign=4d1b29965191ade05ed7c4f15dee8c1c4494a24a41386a9f77abfe50eee817dbe601907d94fb53e290d069bb0a633d8a54fe44d051a416cbfb7b08e568ee7b2077a8a37f3580b73aff9d1ef4e2811be402&auth_token=6b38ab75e95662fe5b7defad03595ad2
盐城新闻综合,https://mgtv.ottiptv.cc/mg/639731825.m3u8?userid=5079174344&sign=3726412ac202a7121c1eef19b80c123324d403019be1c65040ffc4d0883108e1f485841b4518d33301255a6a91f3be5e7bf6dddafd80e48167639b13e7f8db286906a2812a7d7eccca27722d03397f10ea&auth_token=6b38ab75e95662fe5b7defad03595ad2
淮安新闻综合,https://mgtv.ottiptv.cc/mg/639731826.m3u8?userid=5079174344&sign=7fc5e49cef1f4f17d9e72e01bc4a643bdae7a7ee1894f2caaf813d267d0cc0ff70522bbefd0ad5218ab7bec3ae73bb90ea3422ac584b923ba73ee382047c40a7cd97a5d42a7a2bb7d5960a341860943f14&auth_token=6b38ab75e95662fe5b7defad03595ad2
